what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1336515498291
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1336515498374
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1336515498385
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1336515498412
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1336515498455
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1336515498475
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1336515498504
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1336515498547
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1336515498555
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1336515498591
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336515499959
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336515504435
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1336515523303
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336515525419
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336515530908
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1336515541713
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336515541893
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336515545230
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336515545864
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336515546108
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336515554818
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336515560405
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336515565735
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336515581890
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336515583495
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336515585763
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336515609374
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336515663631
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336515665620
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336515666472
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336515678691
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336515983011
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336515989248
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336516019048
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336516032425
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1336516036247
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336516036388
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336516042905
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1336516047397
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336516047574
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336516051952
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1336516056019
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336516056165
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336516059803
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336516062707
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336516089953
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336516092694
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336516097867
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336516105827
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336516106771
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1336516109187
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1336516109523
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1336516110548
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1336516110942
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336516122855
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336516128404
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1336516131738
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336516131898
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336516143683
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336516174726
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336516190747
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336516244941
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336516267483
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336516277530
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336516278385
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336516280483
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336516280969
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336516373156
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336516382164
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336516444813
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336516446117
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336516461361
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336516461491
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1336516468369
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336516482781
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336516524858
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336516569339
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1336516577161
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336516583164
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1336516723858
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1336516724868
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336516826834
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336516828387
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336516829173
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336516839455
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1336516846459
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336516867336
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336516869826
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336516880762
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336516884808
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336516894297
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336516908192
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336516909266
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336516919381
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336516930882
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336516943784
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1336516946235
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1336516946582
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1336516948212
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1336516948563
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336516949047
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336517003143
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1336517009240
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1336517009588
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336517011742
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336517012871
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336517015009
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336517017107
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336517026098
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336517028883
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336517030280
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336517033055
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336517036179
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1336517077114
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1336517077386
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336517172904
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336517173538
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336517173954
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336517174572
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336517176508
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336517206054
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336517206393
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336517210324
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336517227169
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336517230375
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336517259298
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336517264053
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336517270465
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336517284894
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336517295261
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336517302661
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1336517308246
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336517326192
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336517350528
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336517380956
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336517381851
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336517513839
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336517515411
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336517584046
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336517606023
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1336517636211
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336517637304
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336517638186
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336517638615
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336517639173
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336517640621
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1336517664524
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1336517744556
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1336517748850
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1336517751727
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1336517766343
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336517767962
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336517777056
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336517808164
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1336517815406
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1336517822138
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1336517822635
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336517828071
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336518010057
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1336518025240
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1336518026057
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1336518075645
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336518109683
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336518132849
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1336518139822
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336518163335
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1336518170638
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1336518172835
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336518173510
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518180835
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1336518180856
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518202729
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1336518203364
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1336518203698
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518204887
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518255111
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336518262783
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518285425
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518332315
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1336518340966
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518348892
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518352575
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1336518352585
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518354624
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518403443
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518404832
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518426437
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518426886
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518446502
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518448694
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518453768
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518454155
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518458803
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518460596
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518465253
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518466926
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518528379
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336518529127
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518537364
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518538151
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518538762
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518542850
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518543752
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518551899
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518553129
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518561995
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336518581323
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336518583688
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518587535
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518590583
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336518637090
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518639561
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518644183
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336518660559
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518662649
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518676558
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336518689759
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1336518694107
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336518694490
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518696415
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518709500
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336518724015
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518725154
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518727373
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336518744046
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518746213
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518755576
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518755862
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518757926
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518790422
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518791931
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336518811889
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518821204
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518822175
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336518871607
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1336518871613
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518873061
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518876081
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1336518877017
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336518877466
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336519039333
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336519054375
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336519071650
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336519072434
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336519191579
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336519204766
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1336519251650
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1336519264455
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336519275724
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336519276866
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336519314538
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336519315130
